Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,UNOMINDA,140533,OPTSTK,PE,1080,UNO MINDA LIMITED,UNOMINDA AUG 1080 PE,UNOMINDA28AUG25P1080,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140534,OPTSTK,CE,1120,UNO MINDA LIMITED,UNOMINDA AUG 1120 CE,UNOMINDA28AUG25C1120,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140535,OPTSTK,PE,1120,UNO MINDA LIMITED,UNOMINDA AUG 1120 PE,UNOMINDA28AUG25P1120,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140546,OPTSTK,CE,1160,UNO MINDA LIMITED,UNOMINDA AUG 1160 CE,UNOMINDA28AUG25C1160,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140547,OPTSTK,PE,1160,UNO MINDA LIMITED,UNOMINDA AUG 1160 PE,UNOMINDA28AUG25P1160,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140548,OPTSTK,CE,1200,UNO MINDA LIMITED,UNOMINDA AUG 1200 CE,UNOMINDA28AUG25C1200,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140549,OPTSTK,PE,1200,UNO MINDA LIMITED,UNOMINDA AUG 1200 PE,UNOMINDA28AUG25P1200,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140550,OPTSTK,CE,1240,UNO MINDA LIMITED,UNOMINDA AUG 1240 CE,UNOMINDA28AUG25C1240,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140569,OPTSTK,PE,1240,UNO MINDA LIMITED,UNOMINDA AUG 1240 PE,UNOMINDA28AUG25P1240,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140570,OPTSTK,CE,1280,UNO MINDA LIMITED,UNOMINDA AUG 1280 CE,UNOMINDA28AUG25C1280,2025-08-28,550,0.05
NFO,nse_fo,UNOMINDA,140571,OPTSTK,PE,1280,UNO MINDA LIMITED,UNOMINDA AUG 1280 PE,UNOMINDA28AUG25P1280,2025-08-28,550,0.05
NFO,nse_fo,UPL,140602,OPTSTK,CE,570,UPL LIMITED,UPL JUL 570 CE,UPL31JUL25C570,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140603,OPTSTK,PE,570,UPL LIMITED,UPL JUL 570 PE,UPL31JUL25P570,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140604,OPTSTK,CE,590,UPL LIMITED,UPL JUL 590 CE,UPL31JUL25C590,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140605,OPTSTK,PE,590,UPL LIMITED,UPL JUL 590 PE,UPL31JUL25P590,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140608,OPTSTK,CE,610,UPL LIMITED,UPL JUL 610 CE,UPL31JUL25C610,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140609,OPTSTK,PE,610,UPL LIMITED,UPL JUL 610 PE,UPL31JUL25P610,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140610,OPTSTK,CE,630,UPL LIMITED,UPL JUL 630 CE,UPL31JUL25C630,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140611,OPTSTK,PE,630,UPL LIMITED,UPL JUL 630 PE,UPL31JUL25P630,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140612,OPTSTK,CE,650,UPL LIMITED,UPL JUL 650 CE,UPL31JUL25C650,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140613,OPTSTK,PE,650,UPL LIMITED,UPL JUL 650 PE,UPL31JUL25P650,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140614,OPTSTK,CE,670,UPL LIMITED,UPL JUL 670 CE,UPL31JUL25C670,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140615,OPTSTK,PE,670,UPL LIMITED,UPL JUL 670 PE,UPL31JUL25P670,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140616,OPTSTK,CE,690,UPL LIMITED,UPL JUL 690 CE,UPL31JUL25C690,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140617,OPTSTK,PE,690,UPL LIMITED,UPL JUL 690 PE,UPL31JUL25P690,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140618,OPTSTK,CE,710,UPL LIMITED,UPL JUL 710 CE,UPL31JUL25C710,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140619,OPTSTK,PE,710,UPL LIMITED,UPL JUL 710 PE,UPL31JUL25P710,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140620,OPTSTK,CE,730,UPL LIMITED,UPL JUL 730 CE,UPL31JUL25C730,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140629,OPTSTK,PE,730,UPL LIMITED,UPL JUL 730 PE,UPL31JUL25P730,2025-07-31,1355,0.05
NFO,nse_fo,UPL,140662,OPTSTK,CE,540,UPL LIMITED,UPL AUG 540 CE,UPL28AUG25C540,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140663,OPTSTK,PE,540,UPL LIMITED,UPL AUG 540 PE,UPL28AUG25P540,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140664,OPTSTK,CE,560,UPL LIMITED,UPL AUG 560 CE,UPL28AUG25C560,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140669,OPTSTK,PE,560,UPL LIMITED,UPL AUG 560 PE,UPL28AUG25P560,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140670,OPTSTK,CE,580,UPL LIMITED,UPL AUG 580 CE,UPL28AUG25C580,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140671,OPTSTK,PE,580,UPL LIMITED,UPL AUG 580 PE,UPL28AUG25P580,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140672,OPTSTK,CE,600,UPL LIMITED,UPL AUG 600 CE,UPL28AUG25C600,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140692,OPTSTK,PE,600,UPL LIMITED,UPL AUG 600 PE,UPL28AUG25P600,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140693,OPTSTK,CE,620,UPL LIMITED,UPL AUG 620 CE,UPL28AUG25C620,2025-08-28,1355,0.05
NFO,nse_fo,TATATECH,140695,OPTSTK,CE,630,TATA TECHNOLOGIES LIMITED,TATATECH AUG 630 CE,TATATECH28AUG25C630,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140698,OPTSTK,PE,630,TATA TECHNOLOGIES LIMITED,TATATECH AUG 630 PE,TATATECH28AUG25P630,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140699,OPTSTK,CE,650,TATA TECHNOLOGIES LIMITED,TATATECH AUG 650 CE,TATATECH28AUG25C650,2025-08-28,800,0.05
NFO,nse_fo,UPL,140700,OPTSTK,PE,620,UPL LIMITED,UPL AUG 620 PE,UPL28AUG25P620,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140701,OPTSTK,CE,640,UPL LIMITED,UPL AUG 640 CE,UPL28AUG25C640,2025-08-28,1355,0.05
NFO,nse_fo,TATATECH,140707,OPTSTK,PE,650,TATA TECHNOLOGIES LIMITED,TATATECH AUG 650 PE,TATATECH28AUG25P650,2025-08-28,800,0.05
NFO,nse_fo,UPL,140708,OPTSTK,PE,640,UPL LIMITED,UPL AUG 640 PE,UPL28AUG25P640,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140709,OPTSTK,CE,660,UPL LIMITED,UPL AUG 660 CE,UPL28AUG25C660,2025-08-28,1355,0.05
NFO,nse_fo,TATATECH,140710,OPTSTK,CE,670,TATA TECHNOLOGIES LIMITED,TATATECH AUG 670 CE,TATATECH28AUG25C670,2025-08-28,800,0.05
NFO,nse_fo,UPL,140711,OPTSTK,PE,660,UPL LIMITED,UPL AUG 660 PE,UPL28AUG25P660,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140712,OPTSTK,CE,680,UPL LIMITED,UPL AUG 680 CE,UPL28AUG25C680,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140713,OPTSTK,PE,680,UPL LIMITED,UPL AUG 680 PE,UPL28AUG25P680,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140714,OPTSTK,CE,700,UPL LIMITED,UPL AUG 700 CE,UPL28AUG25C700,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140715,OPTSTK,PE,700,UPL LIMITED,UPL AUG 700 PE,UPL28AUG25P700,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140716,OPTSTK,CE,720,UPL LIMITED,UPL AUG 720 CE,UPL28AUG25C720,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140717,OPTSTK,PE,720,UPL LIMITED,UPL AUG 720 PE,UPL28AUG25P720,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140718,OPTSTK,CE,740,UPL LIMITED,UPL AUG 740 CE,UPL28AUG25C740,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140719,OPTSTK,PE,740,UPL LIMITED,UPL AUG 740 PE,UPL28AUG25P740,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140720,OPTSTK,CE,760,UPL LIMITED,UPL AUG 760 CE,UPL28AUG25C760,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140721,OPTSTK,PE,760,UPL LIMITED,UPL AUG 760 PE,UPL28AUG25P760,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140722,OPTSTK,CE,780,UPL LIMITED,UPL AUG 780 CE,UPL28AUG25C780,2025-08-28,1355,0.05
NFO,nse_fo,UPL,140723,OPTSTK,PE,780,UPL LIMITED,UPL AUG 780 PE,UPL28AUG25P780,2025-08-28,1355,0.05
NFO,nse_fo,TATATECH,140726,OPTSTK,PE,670,TATA TECHNOLOGIES LIMITED,TATATECH AUG 670 PE,TATATECH28AUG25P670,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140727,OPTSTK,CE,690,TATA TECHNOLOGIES LIMITED,TATATECH AUG 690 CE,TATATECH28AUG25C690,2025-08-28,800,0.05
NFO,nse_fo,VBL,140742,OPTSTK,CE,410,VARUN BEVERAGES LIMITED,VBL JUL 410 CE,VBL31JUL25C410,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140743,OPTSTK,PE,410,VARUN BEVERAGES LIMITED,VBL JUL 410 PE,VBL31JUL25P410,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140744,OPTSTK,CE,430,VARUN BEVERAGES LIMITED,VBL JUL 430 CE,VBL31JUL25C430,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140745,OPTSTK,PE,430,VARUN BEVERAGES LIMITED,VBL JUL 430 PE,VBL31JUL25P430,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140746,OPTSTK,CE,450,VARUN BEVERAGES LIMITED,VBL JUL 450 CE,VBL31JUL25C450,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140747,OPTSTK,PE,450,VARUN BEVERAGES LIMITED,VBL JUL 450 PE,VBL31JUL25P450,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140748,OPTSTK,CE,470,VARUN BEVERAGES LIMITED,VBL JUL 470 CE,VBL31JUL25C470,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140749,OPTSTK,PE,470,VARUN BEVERAGES LIMITED,VBL JUL 470 PE,VBL31JUL25P470,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140750,OPTSTK,CE,490,VARUN BEVERAGES LIMITED,VBL JUL 490 CE,VBL31JUL25C490,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140751,OPTSTK,PE,490,VARUN BEVERAGES LIMITED,VBL JUL 490 PE,VBL31JUL25P490,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140752,OPTSTK,CE,510,VARUN BEVERAGES LIMITED,VBL JUL 510 CE,VBL31JUL25C510,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140753,OPTSTK,PE,510,VARUN BEVERAGES LIMITED,VBL JUL 510 PE,VBL31JUL25P510,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140754,OPTSTK,CE,530,VARUN BEVERAGES LIMITED,VBL JUL 530 CE,VBL31JUL25C530,2025-07-31,1025,0.05
NFO,nse_fo,VBL,140755,OPTSTK,PE,530,VARUN BEVERAGES LIMITED,VBL JUL 530 PE,VBL31JUL25P530,2025-07-31,1025,0.05
NFO,nse_fo,TATATECH,140768,OPTSTK,PE,690,TATA TECHNOLOGIES LIMITED,TATATECH AUG 690 PE,TATATECH28AUG25P690,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140769,OPTSTK,CE,710,TATA TECHNOLOGIES LIMITED,TATATECH AUG 710 CE,TATATECH28AUG25C710,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140770,OPTSTK,PE,710,TATA TECHNOLOGIES LIMITED,TATATECH AUG 710 PE,TATATECH28AUG25P710,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140771,OPTSTK,CE,730,TATA TECHNOLOGIES LIMITED,TATATECH AUG 730 CE,TATATECH28AUG25C730,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140772,OPTSTK,PE,730,TATA TECHNOLOGIES LIMITED,TATATECH AUG 730 PE,TATATECH28AUG25P730,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140773,OPTSTK,CE,750,TATA TECHNOLOGIES LIMITED,TATATECH AUG 750 CE,TATATECH28AUG25C750,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140774,OPTSTK,PE,750,TATA TECHNOLOGIES LIMITED,TATATECH AUG 750 PE,TATATECH28AUG25P750,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140775,OPTSTK,CE,770,TATA TECHNOLOGIES LIMITED,TATATECH AUG 770 CE,TATATECH28AUG25C770,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140776,OPTSTK,PE,770,TATA TECHNOLOGIES LIMITED,TATATECH AUG 770 PE,TATATECH28AUG25P770,2025-08-28,800,0.05
NFO,nse_fo,VBL,140787,OPTSTK,CE,380,VARUN BEVERAGES LIMITED,VBL AUG 380 CE,VBL28AUG25C380,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140788,OPTSTK,PE,380,VARUN BEVERAGES LIMITED,VBL AUG 380 PE,VBL28AUG25P380,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140789,OPTSTK,CE,400,VARUN BEVERAGES LIMITED,VBL AUG 400 CE,VBL28AUG25C400,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140790,OPTSTK,PE,400,VARUN BEVERAGES LIMITED,VBL AUG 400 PE,VBL28AUG25P400,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140791,OPTSTK,CE,420,VARUN BEVERAGES LIMITED,VBL AUG 420 CE,VBL28AUG25C420,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140792,OPTSTK,PE,420,VARUN BEVERAGES LIMITED,VBL AUG 420 PE,VBL28AUG25P420,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140793,OPTSTK,CE,440,VARUN BEVERAGES LIMITED,VBL AUG 440 CE,VBL28AUG25C440,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140794,OPTSTK,PE,440,VARUN BEVERAGES LIMITED,VBL AUG 440 PE,VBL28AUG25P440,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140795,OPTSTK,CE,460,VARUN BEVERAGES LIMITED,VBL AUG 460 CE,VBL28AUG25C460,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140796,OPTSTK,PE,460,VARUN BEVERAGES LIMITED,VBL AUG 460 PE,VBL28AUG25P460,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140797,OPTSTK,CE,480,VARUN BEVERAGES LIMITED,VBL AUG 480 CE,VBL28AUG25C480,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140798,OPTSTK,PE,480,VARUN BEVERAGES LIMITED,VBL AUG 480 PE,VBL28AUG25P480,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140799,OPTSTK,CE,500,VARUN BEVERAGES LIMITED,VBL AUG 500 CE,VBL28AUG25C500,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140800,OPTSTK,PE,500,VARUN BEVERAGES LIMITED,VBL AUG 500 PE,VBL28AUG25P500,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140801,OPTSTK,CE,520,VARUN BEVERAGES LIMITED,VBL AUG 520 CE,VBL28AUG25C520,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140802,OPTSTK,PE,520,VARUN BEVERAGES LIMITED,VBL AUG 520 PE,VBL28AUG25P520,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140803,OPTSTK,CE,540,VARUN BEVERAGES LIMITED,VBL AUG 540 CE,VBL28AUG25C540,2025-08-28,1025,0.05
NFO,nse_fo,VBL,140804,OPTSTK,PE,540,VARUN BEVERAGES LIMITED,VBL AUG 540 PE,VBL28AUG25P540,2025-08-28,1025,0.05
NFO,nse_fo,TATATECH,140821,OPTSTK,CE,790,TATA TECHNOLOGIES LIMITED,TATATECH AUG 790 CE,TATATECH28AUG25C790,2025-08-28,800,0.05
NFO,nse_fo,TATATECH,140822,OPTSTK,PE,790,TATA TECHNOLOGIES LIMITED,TATATECH AUG 790 PE,TATATECH28AUG25P790,2025-08-28,800,0.05
NFO,nse_fo,VEDL,140827,OPTSTK,CE,370,VEDANTA LIMITED,VEDL JUL 370 CE,VEDL31JUL25C370,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140828,OPTSTK,PE,370,VEDANTA LIMITED,VEDL JUL 370 PE,VEDL31JUL25P370,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140829,OPTSTK,CE,390,VEDANTA LIMITED,VEDL JUL 390 CE,VEDL31JUL25C390,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140830,OPTSTK,PE,390,VEDANTA LIMITED,VEDL JUL 390 PE,VEDL31JUL25P390,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140831,OPTSTK,CE,410,VEDANTA LIMITED,VEDL JUL 410 CE,VEDL31JUL25C410,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140832,OPTSTK,PE,410,VEDANTA LIMITED,VEDL JUL 410 PE,VEDL31JUL25P410,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140833,OPTSTK,CE,430,VEDANTA LIMITED,VEDL JUL 430 CE,VEDL31JUL25C430,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140834,OPTSTK,PE,430,VEDANTA LIMITED,VEDL JUL 430 PE,VEDL31JUL25P430,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140835,OPTSTK,CE,450,VEDANTA LIMITED,VEDL JUL 450 CE,VEDL31JUL25C450,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140836,OPTSTK,PE,450,VEDANTA LIMITED,VEDL JUL 450 PE,VEDL31JUL25P450,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140837,OPTSTK,CE,470,VEDANTA LIMITED,VEDL JUL 470 CE,VEDL31JUL25C470,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140838,OPTSTK,PE,470,VEDANTA LIMITED,VEDL JUL 470 PE,VEDL31JUL25P470,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140839,OPTSTK,CE,490,VEDANTA LIMITED,VEDL JUL 490 CE,VEDL31JUL25C490,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140840,OPTSTK,PE,490,VEDANTA LIMITED,VEDL JUL 490 PE,VEDL31JUL25P490,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140841,OPTSTK,CE,510,VEDANTA LIMITED,VEDL JUL 510 CE,VEDL31JUL25C510,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140842,OPTSTK,PE,510,VEDANTA LIMITED,VEDL JUL 510 PE,VEDL31JUL25P510,2025-07-31,1150,0.05
NFO,nse_fo,VEDL,140863,OPTSTK,CE,380,VEDANTA LIMITED,VEDL AUG 380 CE,VEDL28AUG25C380,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140864,OPTSTK,PE,380,VEDANTA LIMITED,VEDL AUG 380 PE,VEDL28AUG25P380,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140865,OPTSTK,CE,400,VEDANTA LIMITED,VEDL AUG 400 CE,VEDL28AUG25C400,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140866,OPTSTK,PE,400,VEDANTA LIMITED,VEDL AUG 400 PE,VEDL28AUG25P400,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140867,OPTSTK,CE,420,VEDANTA LIMITED,VEDL AUG 420 CE,VEDL28AUG25C420,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140868,OPTSTK,PE,420,VEDANTA LIMITED,VEDL AUG 420 PE,VEDL28AUG25P420,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140869,OPTSTK,CE,440,VEDANTA LIMITED,VEDL AUG 440 CE,VEDL28AUG25C440,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140870,OPTSTK,PE,440,VEDANTA LIMITED,VEDL AUG 440 PE,VEDL28AUG25P440,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140871,OPTSTK,CE,460,VEDANTA LIMITED,VEDL AUG 460 CE,VEDL28AUG25C460,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140872,OPTSTK,PE,460,VEDANTA LIMITED,VEDL AUG 460 PE,VEDL28AUG25P460,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140873,OPTSTK,CE,480,VEDANTA LIMITED,VEDL AUG 480 CE,VEDL28AUG25C480,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140874,OPTSTK,PE,480,VEDANTA LIMITED,VEDL AUG 480 PE,VEDL28AUG25P480,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140875,OPTSTK,CE,500,VEDANTA LIMITED,VEDL AUG 500 CE,VEDL28AUG25C500,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140876,OPTSTK,PE,500,VEDANTA LIMITED,VEDL AUG 500 PE,VEDL28AUG25P500,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140877,OPTSTK,CE,520,VEDANTA LIMITED,VEDL AUG 520 CE,VEDL28AUG25C520,2025-08-28,1150,0.05
NFO,nse_fo,VEDL,140878,OPTSTK,PE,520,VEDANTA LIMITED,VEDL AUG 520 PE,VEDL28AUG25P520,2025-08-28,1150,0.05
NFO,nse_fo,VOLTAS,140907,OPTSTK,CE,1100,VOLTAS LTD,VOLTAS JUL 1100 CE,VOLTAS31JUL25C1100,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140908,OPTSTK,PE,1100,VOLTAS LTD,VOLTAS JUL 1100 PE,VOLTAS31JUL25P1100,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140909,OPTSTK,CE,1140,VOLTAS LTD,VOLTAS JUL 1140 CE,VOLTAS31JUL25C1140,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140910,OPTSTK,PE,1140,VOLTAS LTD,VOLTAS JUL 1140 PE,VOLTAS31JUL25P1140,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140911,OPTSTK,CE,1180,VOLTAS LTD,VOLTAS JUL 1180 CE,VOLTAS31JUL25C1180,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140912,OPTSTK,PE,1180,VOLTAS LTD,VOLTAS JUL 1180 PE,VOLTAS31JUL25P1180,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140913,OPTSTK,CE,1220,VOLTAS LTD,VOLTAS JUL 1220 CE,VOLTAS31JUL25C1220,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140914,OPTSTK,PE,1220,VOLTAS LTD,VOLTAS JUL 1220 PE,VOLTAS31JUL25P1220,2025-07-31,375,0.05
NFO,nse_fo,TATATECH,140953,OPTSTK,CE,600,TATA TECHNOLOGIES LIMITED,TATATECH SEP 600 CE,TATATECH30SEP25C600,2025-09-30,800,0.05
NFO,nse_fo,VOLTAS,140954,OPTSTK,CE,1260,VOLTAS LTD,VOLTAS JUL 1260 CE,VOLTAS31JUL25C1260,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140955,OPTSTK,PE,1260,VOLTAS LTD,VOLTAS JUL 1260 PE,VOLTAS31JUL25P1260,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140956,OPTSTK,CE,1300,VOLTAS LTD,VOLTAS JUL 1300 CE,VOLTAS31JUL25C1300,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140957,OPTSTK,PE,1300,VOLTAS LTD,VOLTAS JUL 1300 PE,VOLTAS31JUL25P1300,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140958,OPTSTK,CE,1340,VOLTAS LTD,VOLTAS JUL 1340 CE,VOLTAS31JUL25C1340,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140959,OPTSTK,PE,1340,VOLTAS LTD,VOLTAS JUL 1340 PE,VOLTAS31JUL25P1340,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140960,OPTSTK,CE,1380,VOLTAS LTD,VOLTAS JUL 1380 CE,VOLTAS31JUL25C1380,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140961,OPTSTK,PE,1380,VOLTAS LTD,VOLTAS JUL 1380 PE,VOLTAS31JUL25P1380,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140962,OPTSTK,CE,1420,VOLTAS LTD,VOLTAS JUL 1420 CE,VOLTAS31JUL25C1420,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140963,OPTSTK,PE,1420,VOLTAS LTD,VOLTAS JUL 1420 PE,VOLTAS31JUL25P1420,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140964,OPTSTK,CE,1460,VOLTAS LTD,VOLTAS JUL 1460 CE,VOLTAS31JUL25C1460,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140965,OPTSTK,PE,1460,VOLTAS LTD,VOLTAS JUL 1460 PE,VOLTAS31JUL25P1460,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140966,OPTSTK,CE,1500,VOLTAS LTD,VOLTAS JUL 1500 CE,VOLTAS31JUL25C1500,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,140967,OPTSTK,PE,1500,VOLTAS LTD,VOLTAS JUL 1500 PE,VOLTAS31JUL25P1500,2025-07-31,375,0.05
NFO,nse_fo,VOLTAS,141002,OPTSTK,CE,1120,VOLTAS LTD,VOLTAS AUG 1120 CE,VOLTAS28AUG25C1120,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141003,OPTSTK,PE,1120,VOLTAS LTD,VOLTAS AUG 1120 PE,VOLTAS28AUG25P1120,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141004,OPTSTK,CE,1160,VOLTAS LTD,VOLTAS AUG 1160 CE,VOLTAS28AUG25C1160,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141005,OPTSTK,PE,1160,VOLTAS LTD,VOLTAS AUG 1160 PE,VOLTAS28AUG25P1160,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141006,OPTSTK,CE,1200,VOLTAS LTD,VOLTAS AUG 1200 CE,VOLTAS28AUG25C1200,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141007,OPTSTK,PE,1200,VOLTAS LTD,VOLTAS AUG 1200 PE,VOLTAS28AUG25P1200,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141008,OPTSTK,CE,1240,VOLTAS LTD,VOLTAS AUG 1240 CE,VOLTAS28AUG25C1240,2025-08-28,375,0.05
NFO,nse_fo,VOLTAS,141009,OPTSTK,PE,1240,VOLTAS LTD,VOLTAS AUG 1240 PE,VOLTAS28AUG25P1240,2025-08-28,375,0.05
